Id,UnimodId,Name,Description,Composition,AvgMass,MonoMass,Site,Position,Classification,SpecGroup,NeutralLoss,LastModified,Approved,Hidden
HexNAc:N,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,N,Anywhere,N-linked glycosylation,1,FALSE,2017-03-30 14:45:58,TRUE,TRUE
HexNAc:T,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,T,Anywhere,O-linked glycosylation,2,FALSE,2017-03-30 14:45:58,TRUE,TRUE
HexNAc:S,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,S,Anywhere,O-linked glycosylation,2,FALSE,2017-03-30 14:45:58,TRUE,TRUE
HexNAc:C,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,C,Anywhere,Other glycosylation,3,FALSE,2017-03-30 14:45:58,TRUE,TRUE
HexNAc:C:NL,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,C,Anywhere,Other glycosylation,3,TRUE,2017-03-30 14:45:58,TRUE,TRUE
HexNAc:T:NL,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,T,Anywhere,O-linked glycosylation,2,TRUE,2017-03-30 14:45:58,TRUE,TRUE
HexNAc:S:NL,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,S,Anywhere,O-linked glycosylation,2,TRUE,2017-03-30 14:45:58,TRUE,TRUE
HexNAc:N:NL,43,HexNAc,N-Acetylhexosamine,HexNAc,203.1925,203.079373,N,Anywhere,N-linked glycosylation,1,TRUE,2017-03-30 14:45:58,TRUE,TRUE
Farnesyl:C,44,Farnesyl,Farnesylation,H(24) C(15),204.3511,204.187801,C,Anywhere,Post-translational,1,FALSE,2006-10-16 15:11:38,TRUE,TRUE
Myristoyl:G,45,Myristoyl,Myristoylation,H(26) C(14) O,210.3556,210.198366,G,Any N-term,Post-translational,1,FALSE,2006-10-16 15:13:17,TRUE,TRUE
Myristoyl:K,45,Myristoyl,Myristoylation,H(26) C(14) O,210.3556,210.198366,K,Anywhere,Post-translational,2,FALSE,2006-10-16 15:13:17,TRUE,TRUE
Myristoyl:C,45,Myristoyl,Myristoylation,H(26) C(14) O,210.3556,210.198366,C,Anywhere,Post-translational,3,FALSE,2006-10-16 15:13:17,TRUE,TRUE
PyridoxalPhosphate:K,46,PyridoxalPhosphate,Pyridoxal phosphate,H(8) C(8) N O(5) P,229.1266,229.014009,K,Anywhere,Post-translational,1,FALSE,2006-10-16 15:35:42,TRUE,TRUE
Palmitoyl:C,47,Palmitoyl,Palmitoylation,H(30) C(16) O,238.4088,238.229666,C,Anywhere,Post-translational,1,FALSE,2006-10-16 15:38:43,TRUE,TRUE
Palmitoyl:K,47,Palmitoyl,Palmitoylation,H(30) C(16) O,238.4088,238.229666,K,Anywhere,Post-translational,2,FALSE,2006-10-16 15:38:43,TRUE,TRUE
Palmitoyl:S,47,Palmitoyl,Palmitoylation,H(30) C(16) O,238.4088,238.229666,S,Anywhere,Post-translational,3,FALSE,2006-10-16 15:38:43,TRUE,TRUE
Palmitoyl:T,47,Palmitoyl,Palmitoylation,H(30) C(16) O,238.4088,238.229666,T,Anywhere,Post-translational,4,FALSE,2006-10-16 15:38:43,TRUE,TRUE
Palmitoyl:P-N-term,47,Palmitoyl,Palmitoylation,H(30) C(16) O,238.4088,238.229666,N-term,Protein N-term,Post-translational,5,FALSE,2006-10-16 15:38:43,TRUE,TRUE
GeranylGeranyl:C,48,GeranylGeranyl,Geranyl-geranyl,H(32) C(20),272.4681,272.250401,C,Anywhere,Post-translational,1,FALSE,2006-10-16 15:47:48,TRUE,TRUE
Phosphopantetheine:S,49,Phosphopantetheine,Phosphopantetheine,H(21) C(11) N(2) O(6) P S,340.333,340.085794,S,Anywhere,Post-translational,1,FALSE,2006-10-16 16:00:24,TRUE,TRUE
FAD:C,50,FAD,Flavin adenine dinucleotide,H(31) C(27) N(9) O(15) P(2),783.5339,783.141486,C,Anywhere,Post-translational,1,FALSE,2006-10-16 17:16:18,TRUE,TRUE
FAD:H,50,FAD,Flavin adenine dinucleotide,H(31) C(27) N(9) O(15) P(2),783.5339,783.141486,H,Anywhere,Post-translational,2,FALSE,2006-10-16 17:16:18,TRUE,TRUE
FAD:Y,50,FAD,Flavin adenine dinucleotide,H(31) C(27) N(9) O(15) P(2),783.5339,783.141486,Y,Anywhere,Post-translational,3,FALSE,2006-10-16 17:16:18,TRUE,TRUE
Tripalmitate:P-C,51,Tripalmitate,N-acyl diglyceride cysteine,H(96) C(51) O(5),789.3049,788.725777,C,Protein N-term,Post-translational,1,FALSE,2006-10-18 11:47:54,TRUE,TRUE
Guanidinyl:K,52,Guanidinyl,Guanidination,H(2) C N(2),42.04,42.021798,K,Anywhere,Chemical derivative,1,FALSE,2011-11-21 13:56:40,TRUE,FALSE
Guanidinyl:N-term,52,Guanidinyl,Guanidination,H(2) C N(2),42.04,42.021798,N-term,Any N-term,Chemical derivative,2,FALSE,2011-11-21 13:56:40,TRUE,TRUE
HNE:C,53,HNE,4-hydroxynonenal (HNE),H(16) C(9) O(2),156.2221,156.11503,C,Anywhere,Post-translational,1,FALSE,2012-03-09 11:21:00,TRUE,TRUE
HNE:H,53,HNE,4-hydroxynonenal (HNE),H(16) C(9) O(2),156.2221,156.11503,H,Anywhere,Post-translational,2,FALSE,2012-03-09 11:21:00,TRUE,TRUE
HNE:K,53,HNE,4-hydroxynonenal (HNE),H(16) C(9) O(2),156.2221,156.11503,K,Anywhere,Post-translational,3,FALSE,2012-03-09 11:21:00,TRUE,TRUE
HNE:A,53,HNE,4-hydroxynonenal (HNE),H(16) C(9) O(2),156.2221,156.11503,A,Anywhere,Post-translational,4,FALSE,2012-03-09 11:21:00,TRUE,TRUE
HNE:L,53,HNE,4-hydroxynonenal (HNE),H(16) C(9) O(2),156.2221,156.11503,L,Anywhere,Post-translational,5,FALSE,2012-03-09 11:21:00,TRUE,TRUE
Glucuronyl:P-N-term,54,Glucuronyl,hexuronic acid,HexA,176.1241,176.032088,N-term,Protein N-term,Other glycosylation,1,FALSE,2017-11-16 14:51:01,TRUE,TRUE
Glucuronyl:T,54,Glucuronyl,hexuronic acid,HexA,176.1241,176.032088,T,Anywhere,O-linked glycosylation,2,FALSE,2017-11-16 14:51:01,TRUE,TRUE
Glucuronyl:S,54,Glucuronyl,hexuronic acid,HexA,176.1241,176.032088,S,Anywhere,O-linked glycosylation,2,FALSE,2017-11-16 14:51:01,TRUE,TRUE
Glucuronyl:T:NL,54,Glucuronyl,hexuronic acid,HexA,176.1241,176.032088,T,Anywhere,O-linked glycosylation,2,TRUE,2017-11-16 14:51:01,TRUE,TRUE
Glucuronyl:S:NL,54,Glucuronyl,hexuronic acid,HexA,176.1241,176.032088,S,Anywhere,O-linked glycosylation,2,TRUE,2017-11-16 14:51:01,TRUE,TRUE
Glutathione:C,55,Glutathione,glutathione disulfide,H(15) C(10) N(3) O(6) S,305.3076,305.068156,C,Anywhere,Post-translational,1,FALSE,2006-10-16 15:51:52,TRUE,TRUE
Acetyl:2H(3):K,56,Acetyl:2H(3),"Acetate labeling reagent (N-term & K) (heavy form, +3amu)",H(-1) 2H(3) C(2) O,45.0552,45.029395,K,Anywhere,Isotopic label,1,FALSE,2011-11-21 10:07:03,TRUE,TRUE
Acetyl:2H(3):N-term,56,Acetyl:2H(3),"Acetate labeling reagent (N-term & K) (heavy form, +3amu)",H(-1) 2H(3) C(2) O,45.0552,45.029395,N-term,Any N-term,Isotopic label,2,FALSE,2011-11-21 10:07:03,TRUE,TRUE
Acetyl:2H(3):H,56,Acetyl:2H(3),"Acetate labeling reagent (N-term & K) (heavy form, +3amu)",H(-1) 2H(3) C(2) O,45.0552,45.029395,H,Anywhere,Isotopic label,3,FALSE,2011-11-21 10:07:03,TRUE,TRUE
Acetyl:2H(3):S,56,Acetyl:2H(3),"Acetate labeling reagent (N-term & K) (heavy form, +3amu)",H(-1) 2H(3) C(2) O,45.0552,45.029395,S,Anywhere,Isotopic label,4,FALSE,2011-11-21 10:07:03,TRUE,TRUE
Acetyl:2H(3):T,56,Acetyl:2H(3),"Acetate labeling reagent (N-term & K) (heavy form, +3amu)",H(-1) 2H(3) C(2) O,45.0552,45.029395,T,Anywhere,Isotopic label,5,FALSE,2011-11-21 10:07:03,TRUE,TRUE
Acetyl:2H(3):Y,56,Acetyl:2H(3),"Acetate labeling reagent (N-term & K) (heavy form, +3amu)",H(-1) 2H(3) C(2) O,45.0552,45.029395,Y,Anywhere,Isotopic label,6,FALSE,2011-11-21 10:07:03,TRUE,TRUE
Acetyl:2H(3):P-N-term,56,Acetyl:2H(3),"Acetate labeling reagent (N-term & K) (heavy form, +3amu)",H(-1) 2H(3) C(2) O,45.0552,45.029395,N-term,Protein N-term,Isotopic label,7,FALSE,2011-11-21 10:07:03,TRUE,TRUE
Propionyl:K,58,Propionyl,Propionate labeling reagent light form (N-term & K),H(4) C(3) O,56.0633,56.026215,K,Anywhere,Isotopic label,1,FALSE,2011-11-25 11:01:23,TRUE,TRUE
Propionyl:N-term,58,Propionyl,Propionate labeling reagent light form (N-term & K),H(4) C(3) O,56.0633,56.026215,N-term,Any N-term,Isotopic label,2,FALSE,2011-11-25 11:01:23,TRUE,TRUE
Propionyl:S,58,Propionyl,Propionate labeling reagent light form (N-term & K),H(4) C(3) O,56.0633,56.026215,S,Anywhere,Chemical derivative,3,FALSE,2011-11-25 11:01:23,TRUE,TRUE
Propionyl:T,58,Propionyl,Propionate labeling reagent light form (N-term & K),H(4) C(3) O,56.0633,56.026215,T,Anywhere,Isotopic label,4,FALSE,2011-11-25 11:01:23,TRUE,TRUE
Propionyl:P-N-term,58,Propionyl,Propionate labeling reagent light form (N-term & K),H(4) C(3) O,56.0633,56.026215,N-term,Protein N-term,Multiple,5,FALSE,2011-11-25 11:01:23,TRUE,TRUE
Propionyl:13C(3):K,59,Propionyl:13C(3),"Propionate labeling reagent heavy form (+3amu), N-term & K",H(4) 13C(3) O,59.0412,59.036279,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 10:27:21,TRUE,TRUE
Propionyl:13C(3):N-term,59,Propionyl:13C(3),"Propionate labeling reagent heavy form (+3amu), N-term & K",H(4) 13C(3) O,59.0412,59.036279,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 10:27:21,TRUE,TRUE
GIST-Quat:K,60,GIST-Quat,Quaternary amine labeling reagent light form (N-term & K),H(13) C(7) N O,127.1842,127.099714,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 13:39:27,TRUE,TRUE
GIST-Quat:N-term,60,GIST-Quat,Quaternary amine labeling reagent light form (N-term & K),H(13) C(7) N O,127.1842,127.099714,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 13:39:27,TRUE,TRUE
GIST-Quat:N-term:NL,60,GIST-Quat,Quaternary amine labeling reagent light form (N-term & K),H(9) C(3) N,59.1103,59.073499,N-term,Any N-term,Isotopic label,2,TRUE,2006-10-16 13:39:27,TRUE,TRUE
GIST-Quat:K:NL,60,GIST-Quat,Quaternary amine labeling reagent light form (N-term & K),H(9) C(3) N,59.1103,59.073499,K,Anywhere,Isotopic label,1,TRUE,2006-10-16 13:39:27,TRUE,TRUE
GIST-Quat:2H(3):K,61,GIST-Quat:2H(3),"Quaternary amine labeling reagent heavy (+3amu) form, N-term & K",H(10) 2H(3) C(7) N O,130.2027,130.11854400000001,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 13:40:03,TRUE,TRUE
GIST-Quat:2H(3):N-term,61,GIST-Quat:2H(3),"Quaternary amine labeling reagent heavy (+3amu) form, N-term & K",H(10) 2H(3) C(7) N O,130.2027,130.11854400000001,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 13:40:03,TRUE,TRUE
GIST-Quat:2H(3):N-term:NL,61,GIST-Quat:2H(3),"Quaternary amine labeling reagent heavy (+3amu) form, N-term & K",H(6) 2H(3) C(3) N,62.1287,62.09233,N-term,Any N-term,Isotopic label,2,TRUE,2006-10-16 13:40:03,TRUE,TRUE
GIST-Quat:2H(3):K:NL,61,GIST-Quat:2H(3),"Quaternary amine labeling reagent heavy (+3amu) form, N-term & K",H(6) 2H(3) C(3) N,62.1287,62.09233,K,Anywhere,Isotopic label,1,TRUE,2006-10-16 13:40:03,TRUE,TRUE
GIST-Quat:2H(6):K,62,GIST-Quat:2H(6),"Quaternary amine labeling reagent heavy form (+6amu), N-term & K",H(7) 2H(6) C(7) N O,133.2212,133.137375,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 13:40:56,TRUE,TRUE
GIST-Quat:2H(6):N-term,62,GIST-Quat:2H(6),"Quaternary amine labeling reagent heavy form (+6amu), N-term & K",H(7) 2H(6) C(7) N O,133.2212,133.137375,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 13:40:56,TRUE,TRUE
GIST-Quat:2H(6):N-term:NL,62,GIST-Quat:2H(6),"Quaternary amine labeling reagent heavy form (+6amu), N-term & K",H(3) 2H(6) C(3) N,65.1472,65.11116,N-term,Any N-term,Isotopic label,2,TRUE,2006-10-16 13:40:56,TRUE,TRUE
GIST-Quat:2H(6):K:NL,62,GIST-Quat:2H(6),"Quaternary amine labeling reagent heavy form (+6amu), N-term & K",H(3) 2H(6) C(3) N,65.1472,65.11116,K,Anywhere,Isotopic label,1,TRUE,2006-10-16 13:40:56,TRUE,TRUE
GIST-Quat:2H(9):K,63,GIST-Quat:2H(9),"Quaternary amine labeling reagent heavy form (+9amu), N-term & K",H(4) 2H(9) C(7) N O,136.2397,136.156205,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 13:41:45,TRUE,TRUE
GIST-Quat:2H(9):N-term,63,GIST-Quat:2H(9),"Quaternary amine labeling reagent heavy form (+9amu), N-term & K",H(4) 2H(9) C(7) N O,136.2397,136.156205,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 13:41:45,TRUE,TRUE
GIST-Quat:2H(9):N-term:NL,63,GIST-Quat:2H(9),"Quaternary amine labeling reagent heavy form (+9amu), N-term & K",2H(9) C(3) N,68.1657,68.12999,N-term,Any N-term,Isotopic label,2,TRUE,2006-10-16 13:41:45,TRUE,TRUE
GIST-Quat:2H(9):K:NL,63,GIST-Quat:2H(9),"Quaternary amine labeling reagent heavy form (+9amu), N-term & K",2H(9) C(3) N,68.1657,68.12999,K,Anywhere,Isotopic label,1,TRUE,2006-10-16 13:41:45,TRUE,TRUE
Succinyl:K,64,Succinyl,Succinic anhydride labeling reagent light form (N-term & K),H(4) C(4) O(3),100.0728,100.016044,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 12:40:39,TRUE,TRUE
Succinyl:N-term,64,Succinyl,Succinic anhydride labeling reagent light form (N-term & K),H(4) C(4) O(3),100.0728,100.016044,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 12:40:39,TRUE,TRUE
Succinyl:P-N-term,64,Succinyl,Succinic anhydride labeling reagent light form (N-term & K),H(4) C(4) O(3),100.0728,100.016044,N-term,Protein N-term,Post-translational,3,FALSE,2006-10-16 12:40:39,TRUE,TRUE
Succinyl:2H(4):K,65,Succinyl:2H(4),"Succinic anhydride labeling reagent, heavy form (+4amu, 4H2), N-term & K",2H(4) C(4) O(3),104.0974,104.041151,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 12:42:10,TRUE,TRUE
Succinyl:2H(4):N-term,65,Succinyl:2H(4),"Succinic anhydride labeling reagent, heavy form (+4amu, 4H2), N-term & K",2H(4) C(4) O(3),104.0974,104.041151,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 12:42:10,TRUE,TRUE
Succinyl:13C(4):K,66,Succinyl:13C(4),"Succinic anhydride labeling reagent, heavy form (+4amu, 4C13), N-term & K",H(4) 13C(4) O(3),104.0434,104.029463,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 12:41:49,TRUE,TRUE
Succinyl:13C(4):N-term,66,Succinyl:13C(4),"Succinic anhydride labeling reagent, heavy form (+4amu, 4C13), N-term & K",H(4) 13C(4) O(3),104.0434,104.029463,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 12:41:49,TRUE,TRUE
probiotinhydrazide:P,357,probiotinhydrazide,oxidized proline biotinylated with biotin hydrazide,H(18) C(10) N(4) O(2) S,258.3405,258.115047,P,Anywhere,Chemical derivative,1,FALSE,2006-11-14 12:12:19,FALSE,TRUE
Pro->pyro-Glu:P,359,Pro->pyro-Glu,proline oxidation to pyroglutamic acid,H(-2) O,13.9835,13.979265,P,Anywhere,Chemical derivative,1,FALSE,2006-10-14 10:03:34,TRUE,TRUE
His->Asn:H,348,His->Asn,His->Asn substitution,H(-1) C(-2) N(-1) O,-23.0366,-23.015984,H,Anywhere,AA substitution,1,FALSE,2011-06-23 12:00:22,TRUE,TRUE
His->Asp:H,349,His->Asp,His->Asp substitution,H(-2) C(-2) N(-2) O(2),-22.0519,-22.031969,H,Anywhere,AA substitution,1,FALSE,2011-06-23 12:00:45,TRUE,TRUE
Trp->Hydroxykynurenin:W,350,Trp->Hydroxykynurenin,tryptophan oxidation to hydroxykynurenin,C(-1) O(2),19.9881,19.989829,W,Anywhere,Chemical derivative,1,FALSE,2006-11-14 17:40:45,TRUE,TRUE
Delta:H(4)C(3):H,256,Delta:H(4)C(3),Propionaldehyde +40,H(4) C(3),40.0639,40.0313,H,Anywhere,Other,1,FALSE,2010-02-25 10:49:55,TRUE,TRUE
Delta:H(4)C(3):K,256,Delta:H(4)C(3),Propionaldehyde +40,H(4) C(3),40.0639,40.0313,K,Anywhere,Other,2,FALSE,2010-02-25 10:49:55,TRUE,TRUE
Delta:H(4)C(3):P-N-term,256,Delta:H(4)C(3),Propionaldehyde +40,H(4) C(3),40.0639,40.0313,N-term,Protein N-term,Other,3,FALSE,2010-02-25 10:49:55,TRUE,TRUE
Delta:H(4)C(2):H,255,Delta:H(4)C(2),Acetaldehyde +28,H(4) C(2),28.0532,28.0313,H,Anywhere,Other,1,FALSE,2011-11-21 13:14:58,TRUE,TRUE
Delta:H(4)C(2):K,255,Delta:H(4)C(2),Acetaldehyde +28,H(4) C(2),28.0532,28.0313,K,Anywhere,Other,2,FALSE,2011-11-21 13:14:58,TRUE,TRUE
Delta:H(4)C(2):N-term,255,Delta:H(4)C(2),Acetaldehyde +28,H(4) C(2),28.0532,28.0313,N-term,Any N-term,Other,3,FALSE,2011-11-21 13:14:58,TRUE,TRUE
Cys->Dha:C,368,Cys->Dha,Dehydroalanine (from Cysteine),H(-2) S(-1),-34.0809,-33.987721,C,Anywhere,Chemical derivative,1,FALSE,2006-10-13 15:27:46,TRUE,TRUE
Arg->GluSA:R,344,Arg->GluSA,Arginine oxidation to glutamic semialdehyde,H(-5) C(-1) N(-3) O,-43.0711,-43.053433,R,Anywhere,Chemical derivative,1,FALSE,2006-11-16 15:25:28,TRUE,TRUE
Trioxidation:C,345,Trioxidation,cysteine oxidation to cysteic acid,O(3),47.9982,47.984744,C,Anywhere,Chemical derivative,1,FALSE,2017-11-08 16:28:19,TRUE,TRUE
Trioxidation:W,345,Trioxidation,cysteine oxidation to cysteic acid,O(3),47.9982,47.984744,W,Anywhere,Chemical derivative,2,FALSE,2017-11-08 16:28:19,TRUE,TRUE
Trioxidation:Y,345,Trioxidation,cysteine oxidation to cysteic acid,O(3),47.9982,47.984744,Y,Anywhere,Chemical derivative,3,FALSE,2017-11-08 16:28:19,TRUE,TRUE
Trioxidation:F,345,Trioxidation,cysteine oxidation to cysteic acid,O(3),47.9982,47.984744,F,Anywhere,Artefact,4,FALSE,2017-11-08 16:28:19,TRUE,TRUE
Iminobiotin:K,89,Iminobiotin,Iminobiotinylation,H(15) C(10) N(3) O S,225.3106,225.093583,K,Anywhere,Chemical derivative,1,FALSE,2006-10-16 15:26:37,TRUE,TRUE
Iminobiotin:N-term,89,Iminobiotin,Iminobiotinylation,H(15) C(10) N(3) O S,225.3106,225.093583,N-term,Any N-term,Chemical derivative,2,FALSE,2006-10-16 15:26:37,TRUE,TRUE
ESP:K,90,ESP,ESP-Tag light d0,H(26) C(16) N(4) O(2) S,338.4682,338.177647,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 15:58:19,TRUE,TRUE
ESP:N-term,90,ESP,ESP-Tag light d0,H(26) C(16) N(4) O(2) S,338.4682,338.177647,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 15:58:19,TRUE,TRUE
ESP:2H(10):K,91,ESP:2H(10),ESP-Tag heavy d10,H(16) 2H(10) C(16) N(4) O(2) S,348.5299,348.240414,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 16:03:06,TRUE,TRUE
ESP:2H(10):N-term,91,ESP:2H(10),ESP-Tag heavy d10,H(16) 2H(10) C(16) N(4) O(2) S,348.5299,348.240414,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-16 16:03:06,TRUE,TRUE
NHS-LC-Biotin:K,92,NHS-LC-Biotin,NHS-LC-Biotin,H(25) C(16) N(3) O(3) S,339.453,339.161662,K,Anywhere,Chemical derivative,1,FALSE,2015-05-07 10:57:59,FALSE,TRUE
NHS-LC-Biotin:N-term,92,NHS-LC-Biotin,NHS-LC-Biotin,H(25) C(16) N(3) O(3) S,339.453,339.161662,N-term,Any N-term,Chemical derivative,2,FALSE,2015-05-07 10:57:59,FALSE,TRUE
EDT-maleimide-PEO-biotin:S,93,EDT-maleimide-PEO-biotin,EDT-maleimide-PEO-biotin,H(39) C(25) N(5) O(6) S(3),601.8021,601.206246,S,Anywhere,Chemical derivative,1,FALSE,2006-11-14 11:15:06,FALSE,TRUE
EDT-maleimide-PEO-biotin:T,93,EDT-maleimide-PEO-biotin,EDT-maleimide-PEO-biotin,H(39) C(25) N(5) O(6) S(3),601.8021,601.206246,T,Anywhere,Chemical derivative,2,FALSE,2006-11-14 11:15:06,FALSE,TRUE
IMID:K,94,IMID,IMID d0,H(4) C(3) N(2),68.0773,68.037448,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 10:33:45,TRUE,TRUE
IMID:2H(4):K,95,IMID:2H(4),IMID d4,2H(4) C(3) N(2),72.1019,72.062555,K,Anywhere,Isotopic label,1,FALSE,2006-10-16 11:06:13,TRUE,TRUE
Lysbiotinhydrazide:K,353,Lysbiotinhydrazide,oxidized Lysine biotinylated with biotin hydrazide,H(15) C(10) N(3) O(2) S,241.31,241.088497,K,Anywhere,Chemical derivative,1,FALSE,2006-11-14 12:12:01,FALSE,TRUE
Propionamide:2H(3):C,97,Propionamide:2H(3),Acrylamide d3,H(2) 2H(3) C(3) N O,74.0964,74.055944,C,Anywhere,Isotopic label,1,FALSE,2006-10-16 11:07:07,TRUE,TRUE
Nitro:W,354,Nitro,Oxidation to nitro,H(-1) N O(2),44.9976,44.985078,W,Anywhere,Chemical derivative,1,FALSE,2017-11-08 16:26:39,TRUE,TRUE
Nitro:Y,354,Nitro,Oxidation to nitro,H(-1) N O(2),44.9976,44.985078,Y,Anywhere,Chemical derivative,2,FALSE,2017-11-08 16:26:39,TRUE,TRUE
Nitro:F,354,Nitro,Oxidation to nitro,H(-1) N O(2),44.9976,44.985078,F,Anywhere,Artefact,3,FALSE,2017-11-08 16:26:39,TRUE,TRUE
ICAT-C:C,105,ICAT-C,Applied Biosystems cleavable ICAT(TM) light,H(17) C(10) N(3) O(3),227.2603,227.126991,C,Anywhere,Isotopic label,1,FALSE,2006-10-16 15:32:17,TRUE,FALSE
Delta:H(2)C(2):H,254,Delta:H(2)C(2),Acetaldehyde +26,H(2) C(2),26.0373,26.01565,H,Anywhere,Other,1,FALSE,2011-11-21 13:14:17,TRUE,TRUE
Delta:H(2)C(2):K,254,Delta:H(2)C(2),Acetaldehyde +26,H(2) C(2),26.0373,26.01565,K,Anywhere,Other,2,FALSE,2011-11-21 13:14:17,TRUE,TRUE
Delta:H(2)C(2):P-N-term,254,Delta:H(2)C(2),Acetaldehyde +26,H(2) C(2),26.0373,26.01565,N-term,Protein N-term,Other,3,FALSE,2011-11-21 13:14:17,TRUE,TRUE
Delta:H(2)C(2):N-term,254,Delta:H(2)C(2),Acetaldehyde +26,H(2) C(2),26.0373,26.01565,N-term,Any N-term,Other,4,FALSE,2011-11-21 13:14:17,TRUE,TRUE
Trp->Kynurenin:W,351,Trp->Kynurenin,tryptophan oxidation to kynurenin,C(-1) O,3.9887,3.994915,W,Anywhere,Chemical derivative,1,FALSE,2006-10-14 09:39:53,TRUE,TRUE
Lys->Allysine:K,352,Lys->Allysine,Lysine oxidation to aminoadipic semialdehyde,H(-3) N(-1) O,-1.0311,-1.031634,K,Anywhere,Post-translational,1,FALSE,2006-10-13 18:27:28,TRUE,TRUE
ICAT-C:13C(9):C,106,ICAT-C:13C(9),Applied Biosystems cleavable ICAT(TM) heavy,H(17) C 13C(9) N(3) O(3),236.1942,236.157185,C,Anywhere,Isotopic label,1,FALSE,2006-10-16 15:34:14,TRUE,FALSE
FormylMet:P-N-term,107,FormylMet,Addition of N-formyl met,H(9) C(6) N O(2) S,159.2062,159.035399,N-term,Protein N-term,Pre-translational,1,FALSE,2006-10-16 14:08:15,TRUE,TRUE
Nethylmaleimide:C,108,Nethylmaleimide,N-ethylmaleimide on cysteines,H(7) C(6) N O(2),125.1253,125.047679,C,Anywhere,Chemical derivative,1,FALSE,2006-10-16 13:36:10,TRUE,TRUE
OxLysBiotinRed:K,112,OxLysBiotinRed,"Oxidized lysine biotinylated with biotin-LC-hydrazide, reduced",H(26) C(16) N(4) O(3) S,354.4676,354.172562,K,Anywhere,Chemical derivative,1,FALSE,2006-11-14 12:10:49,FALSE,TRUE
IBTP:C,119,IBTP,Thio Ether Formation - BTP Adduct,H(21) C(22) P,316.3759,316.138088,C,Anywhere,Chemical derivative,1,FALSE,2006-10-16 15:52:42,TRUE,TRUE
OxLysBiotin:K,113,OxLysBiotin,Oxidized lysine biotinylated with biotin-LC-hydrazide,H(24) C(16) N(4) O(3) S,352.4518,352.156911,K,Anywhere,Chemical derivative,1,FALSE,2006-11-14 12:10:53,FALSE,TRUE
OxProBiotinRed:P,114,OxProBiotinRed,"Oxidized proline biotinylated with biotin-LC-hydrazide, reduced",H(29) C(16) N(5) O(3) S,371.4982,371.199111,P,Anywhere,Chemical derivative,1,FALSE,2006-11-14 12:11:11,FALSE,TRUE
OxProBiotin:P,115,OxProBiotin,Oxidized Proline biotinylated with biotin-LC-hydrazide,H(27) C(16) N(5) O(3) S,369.4823,369.183461,P,Anywhere,Chemical derivative,1,FALSE,2006-11-14 12:11:17,FALSE,TRUE
OxArgBiotin:R,116,OxArgBiotin,Oxidized arginine biotinylated with biotin-LC-hydrazide,H(22) C(15) N(2) O(3) S,310.4118,310.135113,R,Anywhere,Chemical derivative,1,FALSE,2011-07-18 11:34:02,FALSE,TRUE
OxArgBiotinRed:R,117,OxArgBiotinRed,"Oxidized arginine biotinylated with biotin-LC-hydrazide, reduced",H(24) C(15) N(2) O(3) S,312.4277,312.150763,R,Anywhere,Chemical derivative,1,FALSE,2011-07-18 11:33:41,FALSE,TRUE
EDT-iodoacetyl-PEO-biotin:S,118,EDT-iodoacetyl-PEO-biotin,EDT-iodo-PEO-biotin,H(34) C(20) N(4) O(4) S(3),490.7034,490.174218,S,Anywhere,Chemical derivative,1,FALSE,2006-10-16 17:01:15,TRUE,TRUE
EDT-iodoacetyl-PEO-biotin:T,118,EDT-iodoacetyl-PEO-biotin,EDT-iodo-PEO-biotin,H(34) C(20) N(4) O(4) S(3),490.7034,490.174218,T,Anywhere,Chemical derivative,2,FALSE,2006-10-16 17:01:15,TRUE,TRUE
GG:K,121,GG,ubiquitinylation residue,H(6) C(4) N(2) O(2),114.1026,114.042927,K,Anywhere,Other,1,FALSE,2017-03-06 08:47:05,TRUE,TRUE
